[Alerta] PID 1 | CPU: 3.09 seg | Mem: 6608 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 17 | CPU: 14.86 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 30 | CPU: 6.24 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 36 | CPU: 5.61 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 46 | CPU: 2.50 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 51 | CPU: 4.56 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 68 | CPU: 46.62 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 195 | CPU: 8.00 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 235 | CPU: 17.41 seg | Mem: 96768 KB | IO R/W: 0/0 bytes | Razones: CPU MEM 
[Alerta] PID 266 | CPU: 1.20 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 536 | CPU: 7.67 seg | Mem: 1920 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 538 | CPU: 2.00 seg | Mem: 4416 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 553 | CPU: 3.81 seg | Mem: 1156 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 652 | CPU: 2.45 seg | Mem: 3584 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 654 | CPU: 2.27 seg | Mem: 10672 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 663 | CPU: 2.46 seg | Mem: 4724 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 677 | CPU: 10.22 seg | Mem: 29084 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 686 | CPU: 1.54 seg | Mem: 5948 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 1082 | CPU: 12.40 seg | Mem: 5068 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 1302 | CPU: 1.19 seg | Mem: 4596 KB | IO R/W: 543810560/997036032 bytes | Razones: CPU IOR IOW 
[Alerta] PID 1311 | CPU: 3.34 seg | Mem: 9724 KB | IO R/W: 10764288/8192 bytes | Razones: CPU IOR 
[Alerta] PID 1332 | CPU: 3.05 seg | Mem: 3456 KB | IO R/W: 1712128/0 bytes | Razones: CPU 
[Alerta] PID 1425 | CPU: 0.25 seg | Mem: 4352 KB | IO R/W: 13201408/0 bytes | Razones: IOR 
[Alerta] PID 1435 | CPU: 0.38 seg | Mem: 4864 KB | IO R/W: 12420096/4096 bytes | Razones: IOR 
[Alerta] PID 1470 | CPU: 2765.66 seg | Mem: 261816 KB | IO R/W: 186060800/53248 bytes | Razones: CPU MEM IOR 
[Alerta] PID 1537 | CPU: 0.31 seg | Mem: 5504 KB | IO R/W: 18227200/0 bytes | Razones: IOR 
[Alerta] PID 1627 | CPU: 5.19 seg | Mem: 4992 KB | IO R/W: 2904064/8192 bytes | Razones: CPU 
[Alerta] PID 1700 | CPU: 2.19 seg | Mem: 8728 KB | IO R/W: 6463488/0 bytes | Razones: CPU 
[Alerta] PID 1780 | CPU: 4.23 seg | Mem: 6112 KB | IO R/W: 42844160/0 bytes | Razones: CPU IOR 
[Alerta] PID 1804 | CPU: 1.23 seg | Mem: 4096 KB | IO R/W: 585728/0 bytes | Razones: CPU 
[Alerta] PID 1849 | CPU: 1.99 seg | Mem: 12084 KB | IO R/W: 11751424/237568 bytes | Razones: CPU IOR 
[Alerta] PID 1862 | CPU: 1.30 seg | Mem: 7788 KB | IO R/W: 12959744/0 bytes | Razones: CPU IOR 
[Alerta] PID 1999 | CPU: 5.10 seg | Mem: 37248 KB | IO R/W: 18345984/0 bytes | Razones: CPU IOR 
[Alerta] PID 2064 | CPU: 284.51 seg | Mem: 317956 KB | IO R/W: 622013440/415436800 bytes | Razones: CPU MEM IOR IOW 
[Alerta] PID 2123 | CPU: 2.13 seg | Mem: 13604 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 2390 | CPU: 6.01 seg | Mem: 79044 KB | IO R/W: 40057856/0 bytes | Razones: CPU MEM IOR 
[Alerta] PID 2669 | CPU: 124.79 seg | Mem: 220420 KB | IO R/W: 173119488/0 bytes | Razones: CPU MEM IOR 
[Alerta] PID 2763 | CPU: 2.19 seg | Mem: 7884 KB | IO R/W: 10141696/0 bytes | Razones: CPU 
